name,note,Alias,Source,PlateLayout,Ignore,Parent1,Parent2,Group,rQTLgroup,Background,MAT,GenotypeFile,ho-,HYG+,G418+,leu-,lys-,met-,ura-
AESW12fc238,"Mat alpha, URA+ segregant 238; ; Mating test=X",FW238; Mat_alpha_38; ERS024811; ERR038830; 6178_5#38,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc239,"Mat alpha, URA+ segregant 239; ; Mating test=X",FW239; Mat_alpha_39; ERS024812; ERR038831; 6178_5#39,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc240,"Mat alpha, URA+ segregant 240; ; Mating test=X",FW240; Mat_alpha_40; ERS024979; ERR038832; 6178_5#40,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc241,"Mat alpha, URA+ segregant 241; ; Mating test=X",FW241; Mat_alpha_41; ERS024814; ERR038833; 6178_5#41,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc242,"Mat alpha, URA+ segregant 242; ; Mating test=X",FW242; Mat_alpha_42; ERS024815; ERR038834; 6178_5#42,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc243,"Mat alpha, URA+ segregant 243; ; Mating test=X",FW243; Mat_alpha_43; ERS025052; ERR038835; 6178_5#43,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc244,"Mat alpha, URA+ segregant 244; ; Mating test=X",FW244; Mat_alpha_44; ERS024817; ERR038836; 6178_5#44,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc245,"Poor genotyping coverage; Mat alpha, URA+ segregant 245; contamination; Mating test=X",FW245; Mat_alpha_45; ERS024818; ERR038837; 6178_5#45,,AESW12fc 384b,TRUE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc246,"Poor genotyping coverage; Mat alpha, URA+ segregant 246; contamination; Mating test=X",FW246; Mat_alpha_46; ERS024981; ERR038838; 6178_5#46,,AESW12fc 384b,TRUE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc247,"Mat alpha, URA+ segregant 247; ; Mating test=X",FW247; Mat_alpha_47; ERS024820; ERR038839; 6178_5#47,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc248,"Mat alpha, URA+ segregant 248; ; Mating test=X",FW248; Mat_alpha_48; ERS024821; ERR038840; 6178_5#48,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc249,"Mat alpha, URA+ segregant 249; ; Mating test=X",FW249; Mat_alpha_49; ERS024982; ERR038841; 6178_5#49,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc250,"Mat alpha, URA+ segregant 250; ; Mating test=X",FW250; Mat_alpha_50; ERS024823; ERR038842; 6178_5#50,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc251,"Mat alpha, URA+ segregant 251; ; Mating test=X",FW251; Mat_alpha_51; ERS024824; ERR038843; 6178_5#51,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc252,"Mat alpha, URA+ segregant 252; ; Mating test=X",FW252; Mat_alpha_52; ERS025035; ERR038844; 6178_5#52,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc253,"Mat alpha, URA+ segregant 253; ; Mating test=X",FW253; Mat_alpha_53; ERS024826; ERR038845; 6178_5#53,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc254,"Mat alpha, URA+ segregant 254; ; Mating test=X",FW254; Mat_alpha_54; ERS024827; ERR038846; 6178_5#54,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc255,"Mat alpha, URA+ segregant 255; ; Mating test=X",FW255; Mat_alpha_55; ERS024984; ERR038847; 6178_5#55,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc256,"Mat alpha, URA+ segregant 256; ; Mating test=X",FW256; Mat_alpha_56; ERS024829; ERR038848; 6178_5#56,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc257,"Mat alpha, URA+ segregant 257; ; Mating test=X",FW257; Mat_alpha_57; ERS024830; ERR038849; 6178_5#57,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc258,"Poor genotyping coverage; Mat alpha, URA+ segregant 258; chr1 aneuploidy; Mating test=X",FW258; Mat_alpha_58; ERS024985; ERR038850; 6178_5#58,,AESW12fc 384b,TRUE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc259,"Poor genotyping coverage; Mat alpha, URA+ segregant 259; chr1 aneuploidy; Mating test=X",FW259; Mat_alpha_59; ERS024832; ERR038851; 6178_5#59,,AESW12fc 384b,TRUE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc260,"Mat alpha, URA+ segregant 260; ; Mating test=X",FW260; Mat_alpha_60; ERS024833; ERR038852; 6178_5#60,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc261,"Mat alpha, URA+ segregant 261; ; Mating test=X",FW261; Mat_alpha_61; ERS025036; ERR038853; 6178_5#61,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,1
AESW12fc262,"Mat alpha, URA+ segregant 262; ; Mating test=X",FW262; Mat_alpha_62; ERS024835; ERR038854; 6178_5#62,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc263,"Mat alpha, URA+ segregant 263; ; Mating test=X",FW263; Mat_alpha_63; ERS024836; ERR038855; 6178_5#63,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc264,"Mat alpha, URA+ segregant 264; ; Mating test=X",FW264; Mat_alpha_64; ERS024987; ERR038856; 6178_5#64,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc265,"Mat alpha, URA+ segregant 265; ; Mating test=X",FW265; Mat_alpha_65; ERS024838; ERR038857; 6178_5#65,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc266,"Mat alpha, URA+ segregant 266; ; Mating test=X",FW266; Mat_alpha_66; ERS024839; ERR038858; 6178_5#66,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc267,"Poor genotyping coverage; Mat alpha, URA+ segregant 267; chr1 aneuploidy; Mating test=X",FW267; Mat_alpha_67; ERS024988; ERR038859; 6178_5#67,,AESW12fc 384b,TRUE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc268,"Mat alpha, URA+ segregant 268; ; Mating test=X",FW268; Mat_alpha_68; ERS024841; ERR038860; 6178_5#68,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc269,"Mat alpha, URA+ segregant 269; ; Mating test=X",FW269; Mat_alpha_69; ERS024842; ERR038861; 6178_5#69,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc270,"Mat alpha, URA+ segregant 270; ; Mating test=X",FW270; Mat_alpha_70; ERS025053; ERR038862; 6178_5#70,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc271,"Poor genotyping coverage; Mat alpha, URA+ segregant 271; chr1 aneuploidy; Mating test=X",FW271; Mat_alpha_71; ERS024844; ERR038863; 6178_5#71,,AESW12fc 384b,TRUE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc272,"Mat alpha, URA+ segregant 272; ; Mating test=X",FW272; Mat_alpha_72; ERS024845; ERR038864; 6178_5#72,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc273,"Mat alpha, URA+ segregant 273; ; Mating test=X",FW273; Mat_alpha_73; ERS024990; ERR038865; 6178_5#73,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc274,"Mat alpha, URA+ segregant 274; ; Mating test=X",FW274; Mat_alpha_74; ERS024847; ERR038866; 6178_5#74,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc275,"Mat alpha, URA+ segregant 275; ; Mating test=X",FW275; Mat_alpha_75; ERS024848; ERR038867; 6178_5#75,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc276,"Mat alpha, URA+ segregant 276; ; Mating test=X",FW276; Mat_alpha_76; ERS024991; ERR038868; 6178_5#76,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc277,"Poor genotyping coverage; Mat alpha, URA+ segregant 277; diploid; Mating test=X",FW277; Mat_alpha_77; ERS024850; ERR038869; 6178_5#77,,AESW12fc 384b,TRUE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc278,"Mat alpha, URA+ segregant 278; ; Mating test=X",FW278; Mat_alpha_78; ERS024851; ERR038870; 6178_5#78,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc279,"Mat alpha, URA+ segregant 279; ; Mating test=X",FW279; Mat_alpha_79; ERS025038; ERR038871; 6178_5#79,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc280,"Mat alpha, URA+ segregant 280; ; Mating test=A",FW280; Mat_alpha_80; ERS024853; ERR038872; 6178_5#80,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc281,"Mat alpha, URA+ segregant 281; ; Mating test=X",FW281; Mat_alpha_81; ERS024854; ERR038873; 6178_5#81,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc282,"Mat alpha, URA+ segregant 282; ; Mating test=X",FW282; Mat_alpha_82; ERS024993; ERR038874; 6178_5#82,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc283,"Mat alpha, URA+ segregant 283; ; Mating test=X",FW283; Mat_alpha_83; ERS024856; ERR038875; 6178_5#83,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc284,"Mat alpha, URA+ segregant 284; ; Mating test=X",FW284; Mat_alpha_84; ERS024857; ERR038876; 6178_5#84,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc285,"Mat alpha, URA+ segregant 285; ; Mating test=X",FW285; Mat_alpha_85; ERS024994; ERR038877; 6178_5#85,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc286,"Mat alpha, URA+ segregant 286; ; Mating test=X",FW286; Mat_alpha_86; ERS024859; ERR038878; 6178_5#86,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc287,"Mat alpha, URA+ segregant 287; ; Mating test=X",FW287; Mat_alpha_87; ERS024860; ERR038879; 6178_5#87,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc288,"Mat alpha, URA+ segregant 288; ; Mating test=X",FW288; Mat_alpha_88; ERS025039; ERR038880; 6178_5#88,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc289,"Mat alpha, URA+ segregant 289; ; Mating test=X",FW289; Mat_alpha_89; ERS024862; ERR038881; 6178_5#89,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc290,"Mat alpha, URA+ segregant 290; ; Mating test=X",FW290; Mat_alpha_90; ERS024863; ERR038882; 6178_5#90,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc291,"Mat alpha, URA+ segregant 291; ; Mating test=X",FW291; Mat_alpha_91; ERS024996; ERR038883; 6178_5#91,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc292,"Mat alpha, URA+ segregant 292; ; Mating test=X",FW292; Mat_alpha_92; ERS024865; ERR038884; 6178_5#92,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,0,,1
AESW12fc293,"Mat alpha, URA+ segregant 293; ; Mating test=X",FW293; Mat_alpha_93; ERS024866; ERR038885; 6178_5#93,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc294,"Mat alpha, URA+ segregant 294; ; Mating test=X",FW294; Mat_alpha_94; ERS024997; ERR038886; 6178_5#94,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc295,"Mat alpha, URA+ segregant 295; ; Mating test=X",FW295; Mat_alpha_95; ERS024868; ERR038887; 6178_5#95,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AESW12fc296,"Mat alpha, URA+ segregant 296; ; Mating test=X",FW296; Mat_alpha_96; ERS024869; ERR038888; 6178_5#96,,AESW12fc 384b,FALSE,,,b,AESW12fc,AESW,b,AESW12fc genotypes.csv,,,,,1,,0
AW12fc101,,TW101; WAxNA F12 1; 6738_5#1,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc102,Not Sequenced,TW102; WAxNA F12 2,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc103,,TW103; WAxNA F12 3; 6738_5#3,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc104,,TW104; WAxNA F12 4; 6738_5#4,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc105,,TW105; WAxNA F12 5; 6738_5#5,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc106,Inconsistent Mating Type,TW106; WAxNA F12 6; 6738_5#6,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc107,,TW107; WAxNA F12 7; 6738_5#7,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc108,,TW108; WAxNA F12 8; 6738_5#8,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc109,,TW109; WAxNA F12 9; 6738_5#9,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc110,Inconsistent Mating Type,TW110; WAxNA F12 10; 6738_5#10,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc111,Inconsistent Mating Type,TW111; WAxNA F12 11; 6738_5#11,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc112,,TW112; WAxNA F12 13; 6738_5#12,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc113,,TW113; WAxNA F12 14; 6738_5#13,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc114,,TW114; WAxNA F12 15; 6738_5#14,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc115,,TW115; WAxNA F12 16; 6738_5#15,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc116,,TW116; WAxNA F12 17; 6738_5#16,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc117,,TW117; WAxNA F12 18; 6738_5#17,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc118,,TW118; WAxNA F12 19; 6738_5#18,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc119,,TW119; WAxNA F12 21; 6738_5#19,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc120,,TW120; WAxNA F12 22; 6738_5#20,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc121,,TW121; WAxNA F12 24; 6738_5#21,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc122,Inconsistent Mating Type,TW122; WAxNA F12 25; 6738_5#22,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc123,,TW123; WAxNA F12 26; 6738_5#23,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc124,,TW124; WAxNA F12 27; 6738_5#24,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc125,,TW125; WAxNA F12 28; 6738_5#25,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc126,,TW126; WAxNA F12 29; 6738_5#26,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc127,,TW127; WAxNA F12 30; 6738_5#27,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc128,,TW128; WAxNA F12 32; 6738_5#28,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc129,,TW129; WAxNA F12 33; 6738_5#29,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc130,,TW130; WAxNA F12 34; 6738_5#30,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc131,Inconsistent Mating Type,TW131; WAxNA F12 35; 6738_5#31,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc132,,TW132; WAxNA F12 36; 6738_5#32,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc133,,TW133; WAxNA F12 37; 6738_5#33,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc134,Inconsistent Mating Type,TW134; WAxNA F12 38; 6738_5#34,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc135,,TW135; WAxNA F12 39; 6738_5#35,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc136,,TW136; WAxNA F12 40; 6738_5#36,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc137,,TW137; WAxNA F12 41; 6738_5#37,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc138,,TW138; WAxNA F12 42; 6738_5#38,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc139,,TW139; WAxNA F12 43; 6738_5#39,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc140,,TW140; WAxNA F12 44; 6738_5#40,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc141,,TW141; WAxNA F12 45; 6738_5#41,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc142,,TW142; WAxNA F12 46; 6738_5#42,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc143,Not Sequenced,TW143; WAxNA F12 47,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc144,Not Sequenced,TW144; WAxNA F12 48,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc145,Not Sequenced,TW145; WAxNA F12 49,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc146,Not Sequenced,TW146; WAxNA F12 50,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc147,,TW147; WAxNA F12 51; 6738_5#47,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc148,,TW148; WAxNA F12 52; 6738_5#48,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc149,,TW149; WAxNA F12 53; 6738_5#49,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc150,Not Sequenced,TW150; WAxNA F12 54,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc151,,TW151; WAxNA F12 55; 6738_5#51,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc152,,TW152; WAxNA F12 56; 6738_5#52,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc153,,TW153; WAxNA F12 57; 6738_5#53,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc154,Not Sequenced,TW154; WAxNA F12 58,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc155,Inconsistent Mating Type,TW155; WAxNA F12 59; 6738_5#55,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc156,,TW156; WAxNA F12 60; 6738_5#56,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc157,Inconsistent Mating Type,TW157; WAxNA F12 61; 6738_5#57,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc158,,TW158; WAxNA F12 62; 6738_5#58,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc159,,TW159; WAxNA F12 63; 6738_5#59,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc160,Inconsistent Mating Type; Wrong Auxotrophy (Lys+ but shouldn’t be),TW160; WAxNA F12 64; 6738_5#60,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,0,,0
AW12fc161,,TW161; WAxNA F12 65; 6738_5#61,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc162,,TW162; WAxNA F12 66; 6738_5#62,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc163,,TW163; WAxNA F12 67; 6738_5#63,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc164,,TW164; WAxNA F12 68; 6738_5#64,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc165,,TW165; WAxNA F12 69; 6738_5#65,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc166,Inconsistent Mating Type; Wrong Auxotrophy (Lys+ but shouldn’t be),TW166; WAxNA F12 70; 6738_5#66,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,0,,0
AW12fc167,,TW167; WAxNA F12 71; 6738_5#67,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc168,,TW168; WAxNA F12 72; 6738_5#68,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc169,,TW169; WAxNA F12 73; 6738_5#69,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc170,,TW170; WAxNA F12 74; 6738_5#70,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc171,,TW171; WAxNA F12 75; 6738_5#71,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc172,Not Sequenced,TW172; WAxNA F12 76,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc173,,TW173; WAxNA F12 77; 6738_5#73,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc174,Inconsistent Mating Type,TW174; WAxNA F12 78; 6738_5#74,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc175,Not Sequenced; Wrong Auxotrophy (Lys+ but shouldn't be),TW175; WAxNA F12 79,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,0,,0
